瘤痢,瘤痢疙,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%),,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%)
702,劳魂,2022-02-02 17:00,22.4,27.6,28.5,28.6,,2022-02-02 14:00,22.1,27.5,28.5,28.6
702,劳魂,2022-02-02 18:00,22.5,27.6,28.5,28.6,,2022-02-02 15:00,22.3,27.5,28.5,28.6
702,劳魂,2022-02-02 19:00,22.5,27.6,28.5,28.6,,2022-02-02 16:00,22.4,27.6,28.5,28.6
702,劳魂,2022-02-02 20:00,22.4,27.6,28.5,28.6,,2022-02-02 17:00,22.4,27.6,28.5,28.6
702,劳魂,2022-02-02 21:00,22.3,27.6,28.5,28.6,,2022-02-02 18:00,22.5,27.6,28.5,28.6
702,劳魂,2022-02-02 22:00,22.3,27.8,28.5,28.6,,2022-02-02 19:00,22.5,27.6,28.5,28.6
702,劳魂,2022-02-02 23:00,22.1,27.8,28.5,28.6,,2022-02-02 20:00,22.4,27.6,28.5,28.6
702,劳魂,2022-02-03 1:00,21.9,27.8,28.5,28.6,,2022-02-02 21:00,22.3,27.6,28.5,28.6
702,劳魂,2022-02-03 2:00,21.8,27.8,28.5,28.6,,2022-02-02 22:00,22.3,27.8,28.5,28.6
702,劳魂,2022-02-03 3:00,21.6,27.8,28.5,28.6,,2022-02-02 23:00,22.1,27.8,28.5,28.6
702,劳魂,2022-02-03 4:00,21.3,27.8,28.5,28.6,,2022-02-03 1:00,21.9,27.8,28.5,28.6
702,劳魂,2022-02-03 5:00,21,27.8,28.5,28.6,,2022-02-03 2:00,21.8,27.8,28.5,28.6
702,劳魂,2022-02-03 6:00,20.6,27.8,28.5,28.6,,2022-02-03 3:00,21.6,27.8,28.5,28.6
702,劳魂,2022-02-03 7:00,20.1,27.8,28.5,28.6,,2022-02-03 4:00,21.3,27.8,28.5,28.6
702,劳魂,2022-02-03 8:00,19.6,27.8,28.5,28.6,,2022-02-03 5:00,21,27.8,28.5,28.6
702,劳魂,2022-02-03 9:00,19.3,27.8,28.5,28.6,,2022-02-03 6:00,20.6,27.8,28.5,28.6
702,劳魂,2022-02-03 10:00,19,27.6,28.5,28.6,,2022-02-03 7:00,20.1,27.8,28.5,28.6
702,劳魂,2022-02-03 11:00,18.9,27.6,28.5,28.6,,2022-02-03 8:00,19.6,27.8,28.5,28.6
702,劳魂,2022-02-03 12:00,19.4,27.6,28.5,28.6,,2022-02-03 9:00,19.3,27.8,28.5,28.6
702,劳魂,2022-02-03 13:00,20.8,27.6,28.5,28.6,,2022-02-03 10:00,19,27.6,28.5,28.6
702,劳魂,2022-02-03 14:00,21.8,27.6,28.5,28.6,,2022-02-03 11:00,18.9,27.6,28.5,28.6
702,劳魂,2022-02-03 15:00,22,27.6,28.5,28.6,,2022-02-03 12:00,19.4,27.6,28.5,28.6
702,劳魂,2022-02-03 16:00,22.1,27.6,28.5,28.6,,2022-02-03 13:00,20.8,27.6,28.5,28.6
702,劳魂,2022-02-03 17:00,22,27.6,28.5,28.6,,2022-02-03 14:00,21.8,27.6,28.5,28.6
702,劳魂,2022-02-03 18:00,22,27.6,28.5,28.6,,2022-02-03 15:00,22,27.6,28.5,28.6
702,劳魂,2022-02-03 19:00,21.8,27.6,28.5,28.6,,2022-02-03 16:00,22.1,27.6,28.5,28.6
702,劳魂,2022-02-03 20:00,21.5,27.6,28.5,28.6,,2022-02-03 17:00,22,27.6,28.5,28.6
702,劳魂,2022-02-03 21:00,21.4,27.6,28.5,28.6,,2022-02-03 18:00,22,27.6,28.5,28.6
702,劳魂,2022-02-03 22:00,21.1,27.6,28.5,28.6,,2022-02-03 19:00,21.8,27.6,28.5,28.6
702,劳魂,2022-02-03 23:00,21,27.6,28.5,28.6,,2022-02-03 20:00,21.5,27.6,28.5,28.6
702,劳魂,2022-02-04 0:00,20.8,27.6,28.5,28.6,,2022-02-03 21:00,21.4,27.6,28.5,28.6
702,劳魂,2022-02-04 1:00,20.5,27.6,28.5,28.6,,2022-02-03 22:00,21.1,27.6,28.5,28.6
702,劳魂,2022-02-04 2:00,20.4,27.6,28.5,28.6,,2022-02-03 23:00,21,27.6,28.5,28.6
702,劳魂,2022-02-04 3:00,20,27.6,28.5,28.6,,2022-02-04 0:00,20.8,27.6,28.5,28.6
702,劳魂,2022-02-04 4:00,19.8,27.6,28.5,28.6,,2022-02-04 1:00,20.5,27.6,28.5,28.6
702,劳魂,2022-02-04 5:00,19.4,27.6,28.5,28.6,,2022-02-04 2:00,20.4,27.6,28.5,28.6
702,劳魂,2022-02-04 6:00,19,27.5,28.5,28.6,,2022-02-04 3:00,20,27.6,28.5,28.6
702,劳魂,2022-02-04 7:00,18.8,27.5,28.5,28.6,,2022-02-04 4:00,19.8,27.6,28.5,28.6
702,劳魂,2022-02-04 8:00,18.6,27.5,28.5,28.6,,2022-02-04 5:00,19.4,27.6,28.5,28.6
702,劳魂,2022-02-04 9:00,18.5,27.5,28.5,28.6,,2022-02-04 6:00,19,27.5,28.5,28.6
702,劳魂,2022-02-04 10:00,18.4,27.5,28.5,28.6,,2022-02-04 7:00,18.8,27.5,28.5,28.6
702,劳魂,2022-02-04 11:00,18.3,27.4,28.5,28.6,,2022-02-04 8:00,18.6,27.5,28.5,28.6
702,劳魂,2022-02-04 12:00,18.5,27.4,28.5,28.6,,2022-02-04 9:00,18.5,27.5,28.5,28.6
702,劳魂,2022-02-04 13:00,18.9,27.4,28.5,28.6,,2022-02-04 10:00,18.4,27.5,28.5,28.6
702,劳魂,2022-02-04 14:00,19.9,27.4,28.5,28.6,,2022-02-04 11:00,18.3,27.4,28.5,28.6
702,劳魂,2022-02-04 15:00,20.6,27.4,28.5,28.6,,2022-02-04 12:00,18.5,27.4,28.5,28.6
702,劳魂,2022-02-04 16:00,20.8,27.4,28.5,28.6,,2022-02-04 13:00,18.9,27.4,28.5,28.6
702,劳魂,2022-02-04 17:00,20.8,27.4,28.5,28.6,,2022-02-04 14:00,19.9,27.4,28.5,28.6
702,劳魂,2022-02-04 18:00,20.6,27.4,28.5,28.6,,2022-02-04 15:00,20.6,27.4,28.5,28.6
702,劳魂,2022-02-04 19:00,20.5,27.4,28.5,28.6,,2022-02-04 16:00,20.8,27.4,28.5,28.6
702,劳魂,2022-02-04 20:00,20.4,27.4,28.5,28.6,,2022-02-04 17:00,20.8,27.4,28.5,28.6
702,劳魂,2022-02-04 21:00,20.1,27.4,28.5,28.6,,2022-02-04 18:00,20.6,27.4,28.5,28.6
702,劳魂,2022-02-04 22:00,20,27.4,28.5,28.6,,2022-02-04 19:00,20.5,27.4,28.5,28.6
702,劳魂,2022-02-04 23:00,20,27.4,28.5,28.6,,2022-02-04 20:00,20.4,27.4,28.5,28.6
702,劳魂,2022-02-05 0:00,20,27.4,28.5,28.6,,2022-02-04 21:00,20.1,27.4,28.5,28.6
702,劳魂,2022-02-05 1:00,20,27.4,28.5,28.6,,2022-02-04 22:00,20,27.4,28.5,28.6
702,劳魂,2022-02-05 2:00,20,27.4,28.5,28.6,,2022-02-04 23:00,20,27.4,28.5,28.6
702,劳魂,2022-02-05 3:00,19.8,27.4,28.5,28.6,,2022-02-05 0:00,20,27.4,28.5,28.6
702,劳魂,2022-02-05 4:00,19.6,27.4,28.5,28.6,,2022-02-05 1:00,20,27.4,28.5,28.6
702,劳魂,2022-02-05 5:00,19.5,27.4,28.5,28.6,,2022-02-05 2:00,20,27.4,28.5,28.6
702,劳魂,2022-02-05 6:00,19.3,27.4,28.5,28.6,,2022-02-05 3:00,19.8,27.4,28.5,28.6
702,劳魂,2022-02-05 7:00,18.9,27.4,28.5,28.6,,2022-02-05 4:00,19.6,27.4,28.5,28.6
702,劳魂,2022-02-05 8:00,18.6,27.4,28.5,28.6,,2022-02-05 5:00,19.5,27.4,28.5,28.6
702,劳魂,2022-02-05 9:00,18.5,27.4,28.5,28.6,,2022-02-05 6:00,19.3,27.4,28.5,28.6
702,劳魂,2022-02-05 10:00,18.3,27.4,28.5,28.6,,2022-02-05 7:00,18.9,27.4,28.5,28.6
702,劳魂,2022-02-05 11:00,18.1,27.4,28.5,28.6,,2022-02-05 8:00,18.6,27.4,28.5,28.6
702,劳魂,2022-02-05 12:00,18.4,27.3,28.5,28.6,,2022-02-05 9:00,18.5,27.4,28.5,28.6
702,劳魂,2022-02-05 13:00,19.3,27.3,28.5,28.6,,2022-02-05 10:00,18.3,27.4,28.5,28.6
702,劳魂,2022-02-05 14:00,20.4,27.3,28.5,28.6,,2022-02-05 11:00,18.1,27.4,28.5,28.6
702,劳魂,2022-02-05 15:00,20.8,27.3,28.5,28.6,,2022-02-05 12:00,18.4,27.3,28.5,28.6
702,劳魂,2022-02-05 16:00,20.8,27.3,28.5,28.6,,2022-02-05 13:00,19.3,27.3,28.5,28.6
702,劳魂,2022-02-05 17:00,20.8,27.3,28.5,28.6,,2022-02-05 14:00,20.4,27.3,28.5,28.6
702,劳魂,2022-02-05 18:00,20.6,27.3,28.5,28.6,,2022-02-05 15:00,20.8,27.3,28.5,28.6
702,劳魂,2022-02-05 19:00,20.5,27.3,28.5,28.6,,2022-02-05 16:00,20.8,27.3,28.5,28.6
702,劳魂,2022-02-05 20:00,20.3,27.4,28.5,28.6,,2022-02-05 17:00,20.8,27.3,28.5,28.6
702,劳魂,2022-02-05 21:00,20.1,27.4,28.5,28.6,,2022-02-05 18:00,20.6,27.3,28.5,28.6
702,劳魂,2022-02-05 22:00,20,27.4,28.5,28.6,,2022-02-05 19:00,20.5,27.3,28.5,28.6
702,劳魂,2022-02-05 23:00,19.8,27.4,28.5,28.6,,2022-02-05 20:00,20.3,27.4,28.5,28.6
702,劳魂,2022-02-06 0:00,19.5,27.4,28.5,28.6,,2022-02-05 21:00,20.1,27.4,28.5,28.6
702,劳魂,2022-02-06 1:00,19.3,27.4,28.5,28.6,,2022-02-05 22:00,20,27.4,28.5,28.6
702,劳魂,2022-02-06 2:00,18.9,27.4,28.5,28.6,,2022-02-05 23:00,19.8,27.4,28.5,28.6
702,劳魂,2022-02-06 3:00,18.5,27.4,28.5,28.6,,2022-02-06 0:00,19.5,27.4,28.5,28.6
702,劳魂,2022-02-06 4:00,17.9,27.4,28.5,28.6,,2022-02-06 1:00,19.3,27.4,28.5,28.6
702,劳魂,2022-02-06 5:00,17,27.3,28.5,28.6,,2022-02-06 2:00,18.9,27.4,28.5,28.6
702,劳魂,2022-02-06 6:00,16,27.3,28.5,28.6,,2022-02-06 3:00,18.5,27.4,28.5,28.6
702,劳魂,2022-02-06 7:00,15.4,27.3,28.6,28.6,,2022-02-06 4:00,17.9,27.4,28.5,28.6
702,劳魂,2022-02-06 8:00,14.8,27.1,28.6,28.6,,2022-02-06 5:00,17,27.3,28.5,28.6
702,劳魂,2022-02-06 9:00,14.5,27.1,28.6,28.6,,2022-02-06 6:00,16,27.3,28.5,28.6
702,劳魂,2022-02-06 10:00,14.4,27.1,28.6,28.6,,2022-02-06 7:00,15.4,27.3,28.6,28.6
702,劳魂,2022-02-06 11:00,14.8,27,28.6,28.6,,2022-02-06 8:00,14.8,27.1,28.6,28.6
702,劳魂,2022-02-06 12:00,15.3,27,28.6,28.6,,2022-02-06 9:00,14.5,27.1,28.6,28.6
702,劳魂,2022-02-06 13:00,15.8,27,28.5,28.6,,2022-02-06 10:00,14.4,27.1,28.6,28.6
702,劳魂,2022-02-06 14:00,16.8,26.9,28.5,28.6,,2022-02-06 11:00,14.8,27,28.6,28.6
702,劳魂,2022-02-06 15:00,17.8,26.9,28.5,28.6,,2022-02-06 12:00,15.3,27,28.6,28.6
702,劳魂,2022-02-06 16:00,18.5,26.9,28.5,28.6,,2022-02-06 13:00,15.8,27,28.5,28.6
702,劳魂,2022-02-06 17:00,18.9,26.9,28.5,28.6,,2022-02-06 14:00,16.8,26.9,28.5,28.6
702,劳魂,2022-02-06 18:00,18.9,26.9,28.5,28.6,,2022-02-06 15:00,17.8,26.9,28.5,28.6
702,劳魂,2022-02-06 19:00,18.8,26.9,28.5,28.6,,2022-02-06 16:00,18.5,26.9,28.5,28.6
702,劳魂,2022-02-06 20:00,18.6,26.9,28.5,28.6,,2022-02-06 17:00,18.9,26.9,28.5,28.6
702,劳魂,2022-02-06 21:00,18.5,26.9,28.5,28.6,,2022-02-06 18:00,18.9,26.9,28.5,28.6
702,劳魂,2022-02-06 22:00,18.4,26.9,28.5,28.6,,2022-02-06 19:00,18.8,26.9,28.5,28.6
702,劳魂,2022-02-06 23:00,18.1,26.9,28.5,28.6,,2022-02-06 20:00,18.6,26.9,28.5,28.6
702,劳魂,2022-02-07 0:00,17.9,26.9,28.5,28.6,,2022-02-06 21:00,18.5,26.9,28.5,28.6
702,劳魂,2022-02-07 1:00,17.6,26.9,28.5,28.6,,2022-02-06 22:00,18.4,26.9,28.5,28.6
702,劳魂,2022-02-07 2:00,17.4,26.9,28.5,28.6,,2022-02-06 23:00,18.1,26.9,28.5,28.6
702,劳魂,2022-02-07 3:00,16.9,26.9,28.5,28.6,,2022-02-07 0:00,17.9,26.9,28.5,28.6
702,劳魂,2022-02-07 4:00,16.1,26.9,28.5,28.6,,2022-02-07 1:00,17.6,26.9,28.5,28.6
702,劳魂,2022-02-07 5:00,15.4,26.9,28.5,28.6,,2022-02-07 2:00,17.4,26.9,28.5,28.6
702,劳魂,2022-02-07 6:00,14.8,26.8,28.5,28.6,,2022-02-07 3:00,16.9,26.9,28.5,28.6
702,劳魂,2022-02-07 7:00,14.2,26.8,28.5,28.6,,2022-02-07 4:00,16.1,26.9,28.5,28.6
702,劳魂,2022-02-07 8:00,13.6,26.8,28.5,28.6,,2022-02-07 5:00,15.4,26.9,28.5,28.6
702,劳魂,2022-02-07 9:00,13.3,26.6,28.5,28.6,,2022-02-07 6:00,14.8,26.8,28.5,28.6
702,劳魂,2022-02-07 10:00,13.3,26.6,28.5,28.6,,2022-02-07 7:00,14.2,26.8,28.5,28.6
702,劳魂,2022-02-07 11:00,13.3,26.6,28.5,28.6,,2022-02-07 8:00,13.6,26.8,28.5,28.6
702,劳魂,2022-02-07 12:00,13.6,26.5,28.5,28.6,,2022-02-07 9:00,13.3,26.6,28.5,28.6
702,劳魂,2022-02-07 13:00,14.1,26.5,28.5,28.6,,2022-02-07 10:00,13.3,26.6,28.5,28.6
702,劳魂,2022-02-07 14:00,14.4,26.5,28.5,28.6,,2022-02-07 11:00,13.3,26.6,28.5,28.6
702,劳魂,2022-02-07 15:00,14.6,26.5,28.5,28.6,,2022-02-07 12:00,13.6,26.5,28.5,28.6
702,劳魂,2022-02-07 16:00,14.9,26.5,28.5,28.6,,2022-02-07 13:00,14.1,26.5,28.5,28.6
702,劳魂,2022-02-07 17:00,15.1,26.4,28.5,28.6,,2022-02-07 14:00,14.4,26.5,28.5,28.6
702,劳魂,2022-02-07 18:00,15.3,26.4,28.5,28.6,,2022-02-07 15:00,14.6,26.5,28.5,28.6
702,劳魂,2022-02-07 19:00,15.4,26.4,28.5,28.6,,2022-02-07 16:00,14.9,26.5,28.5,28.6
702,劳魂,2022-02-07 20:00,15.5,26.4,28.5,28.6,,2022-02-07 17:00,15.1,26.4,28.5,28.6
702,劳魂,2022-02-07 21:00,15.6,26.4,28.5,28.6,,2022-02-07 18:00,15.3,26.4,28.5,28.6
702,劳魂,2022-02-07 22:00,15.6,26.4,28.5,28.6,,2022-02-07 19:00,15.4,26.4,28.5,28.6
702,劳魂,2022-02-07 23:00,15.7,26.4,28.5,28.6,,2022-02-07 20:00,15.5,26.4,28.5,28.6
702,劳魂,2022-02-08 0:00,15.8,26.4,28.5,28.6,,2022-02-07 21:00,15.6,26.4,28.5,28.6
702,劳魂,2022-02-08 1:00,15.8,26.4,28.5,28.6,,2022-02-07 22:00,15.6,26.4,28.5,28.6
702,劳魂,2022-02-08 2:00,15.8,26.4,28.5,28.6,,2022-02-07 23:00,15.7,26.4,28.5,28.6
702,劳魂,2022-02-08 3:00,15.6,26.4,28.5,28.6,,2022-02-08 0:00,15.8,26.4,28.5,28.6
702,劳魂,2022-02-08 4:00,15.4,26.4,28.5,28.6,,2022-02-08 1:00,15.8,26.4,28.5,28.6
702,劳魂,2022-02-08 5:00,14.9,26.4,28.5,28.6,,2022-02-08 2:00,15.8,26.4,28.5,28.6
702,劳魂,2022-02-08 6:00,14.1,26.4,28.5,28.6,,2022-02-08 3:00,15.6,26.4,28.5,28.6
702,劳魂,2022-02-08 7:00,13.4,26.4,28.5,28.6,,2022-02-08 4:00,15.4,26.4,28.5,28.6
702,劳魂,2022-02-08 8:00,13,26.3,28.5,28.6,,2022-02-08 5:00,14.9,26.4,28.5,28.6
702,劳魂,2022-02-08 9:00,12.9,26.3,28.5,28.6,,2022-02-08 6:00,14.1,26.4,28.5,28.6
702,劳魂,2022-02-08 10:00,12.9,26.3,28.5,28.6,,2022-02-08 7:00,13.4,26.4,28.5,28.6
702,劳魂,2022-02-08 11:00,13.2,26.3,28.5,28.6,,2022-02-08 8:00,13,26.3,28.5,28.6
702,劳魂,2022-02-08 12:00,13.9,26.3,28.5,28.6,,2022-02-08 9:00,12.9,26.3,28.5,28.6
702,劳魂,2022-02-08 13:00,14.7,26.1,28.5,28.6,,2022-02-08 10:00,12.9,26.3,28.5,28.6
702,劳魂,2022-02-08 14:00,15.8,26.1,28.5,28.6,,2022-02-08 11:00,13.2,26.3,28.5,28.6
702,劳魂,2022-02-08 15:00,16.8,26.1,28.5,28.6,,2022-02-08 12:00,13.9,26.3,28.5,28.6
702,劳魂,2022-02-08 16:00,17.4,26.1,28.5,28.6,,2022-02-08 13:00,14.7,26.1,28.5,28.6
702,劳魂,2022-02-08 17:00,17.9,26.1,28.5,28.6,,2022-02-08 14:00,15.8,26.1,28.5,28.6
702,劳魂,2022-02-08 18:00,18.1,26.1,28.4,28.6,,2022-02-08 15:00,16.8,26.1,28.5,28.6
702,劳魂,2022-02-08 19:00,18.1,26.1,28.4,28.6,,2022-02-08 16:00,17.4,26.1,28.5,28.6
702,劳魂,2022-02-08 20:00,18,26.1,28.4,28.6,,2022-02-08 17:00,17.9,26.1,28.5,28.6
702,劳魂,2022-02-08 21:00,17.9,26.1,28.4,28.6,,2022-02-08 18:00,18.1,26.1,28.4,28.6
702,劳魂,2022-02-08 22:00,17.8,26.1,28.4,28.6,,2022-02-08 19:00,18.1,26.1,28.4,28.6
702,劳魂,2022-02-08 23:00,17.6,26.1,28.4,28.6,,2022-02-08 20:00,18,26.1,28.4,28.6
702,劳魂,2022-02-09 0:00,17.4,26.1,28.4,28.6,,2022-02-08 21:00,17.9,26.1,28.4,28.6
702,劳魂,2022-02-09 1:00,17.3,26.3,28.4,28.6,,2022-02-08 22:00,17.8,26.1,28.4,28.6
702,劳魂,2022-02-09 2:00,17.1,26.3,28.4,28.6,,2022-02-08 23:00,17.6,26.1,28.4,28.6
702,劳魂,2022-02-09 3:00,16.9,26.3,28.4,28.5,,2022-02-09 0:00,17.4,26.1,28.4,28.6
702,劳魂,2022-02-09 4:00,16.6,26.3,28.4,28.6,,2022-02-09 1:00,17.3,26.3,28.4,28.6
702,劳魂,2022-02-09 5:00,16.3,26.3,28.4,28.6,,2022-02-09 2:00,17.1,26.3,28.4,28.6
702,劳魂,2022-02-09 6:00,15.7,26.3,28.4,28.5,,2022-02-09 3:00,16.9,26.3,28.4,28.5
702,劳魂,2022-02-09 7:00,15.1,26.3,28.4,28.5,,2022-02-09 4:00,16.6,26.3,28.4,28.6
702,劳魂,2022-02-09 8:00,14.5,26.1,28.4,28.5,,2022-02-09 5:00,16.3,26.3,28.4,28.6
702,劳魂,2022-02-09 9:00,14.1,26.1,28.4,28.5,,2022-02-09 6:00,15.7,26.3,28.4,28.5
702,劳魂,2022-02-09 10:00,13.9,26.1,28.4,28.5,,2022-02-09 7:00,15.1,26.3,28.4,28.5
702,劳魂,2022-02-09 11:00,14.3,26.1,28.4,28.5,,2022-02-09 8:00,14.5,26.1,28.4,28.5
702,劳魂,2022-02-09 12:00,14.9,26.1,28.4,28.5,,2022-02-09 9:00,14.1,26.1,28.4,28.5
702,劳魂,2022-02-09 13:00,16.1,26.1,28.4,28.5,,2022-02-09 10:00,13.9,26.1,28.4,28.5
702,劳魂,2022-02-09 14:00,17.1,26.1,28.4,28.5,,2022-02-09 11:00,14.3,26.1,28.4,28.5
702,劳魂,2022-02-09 15:00,17.9,26.1,28.4,28.5,,2022-02-09 12:00,14.9,26.1,28.4,28.5
702,劳魂,2022-02-09 16:00,18.4,26.1,28.4,28.5,,2022-02-09 13:00,16.1,26.1,28.4,28.5
702,劳魂,2022-02-09 17:00,18.8,26.1,28.4,28.5,,2022-02-09 14:00,17.1,26.1,28.4,28.5
702,劳魂,2022-02-09 18:00,18.9,26.1,28.4,28.5,,2022-02-09 15:00,17.9,26.1,28.4,28.5
702,劳魂,2022-02-09 19:00,19,26.3,28.4,28.5,,2022-02-09 16:00,18.4,26.1,28.4,28.5
702,劳魂,2022-02-09 20:00,19,26.3,28.4,28.5,,2022-02-09 17:00,18.8,26.1,28.4,28.5
702,劳魂,2022-02-09 21:00,19,26.3,28.4,28.5,,2022-02-09 18:00,18.9,26.1,28.4,28.5
702,劳魂,2022-02-09 22:00,18.9,26.3,28.4,28.5,,2022-02-09 19:00,19,26.3,28.4,28.5
702,劳魂,2022-02-09 23:00,18.9,26.3,28.4,28.5,,2022-02-09 20:00,19,26.3,28.4,28.5
702,劳魂,2022-02-10 0:00,18.8,26.3,28.4,28.5,,2022-02-09 21:00,19,26.3,28.4,28.5
702,劳魂,2022-02-10 1:00,18.8,26.3,28.4,28.5,,2022-02-09 22:00,18.9,26.3,28.4,28.5
702,劳魂,2022-02-10 2:00,18.6,26.3,28.4,28.5,,2022-02-09 23:00,18.9,26.3,28.4,28.5
702,劳魂,2022-02-10 3:00,18.6,26.3,28.4,28.5,,2022-02-10 0:00,18.8,26.3,28.4,28.5
702,劳魂,2022-02-10 4:00,18.5,26.4,28.4,28.5,,2022-02-10 1:00,18.8,26.3,28.4,28.5
702,劳魂,2022-02-10 5:00,18.5,26.4,28.4,28.5,,2022-02-10 2:00,18.6,26.3,28.4,28.5
702,劳魂,2022-02-10 6:00,18.4,26.4,28.4,28.5,,2022-02-10 3:00,18.6,26.3,28.4,28.5
702,劳魂,2022-02-10 7:00,18.4,26.4,28.4,28.5,,2022-02-10 4:00,18.5,26.4,28.4,28.5
702,劳魂,2022-02-10 8:00,18.4,26.4,28.4,28.5,,2022-02-10 5:00,18.5,26.4,28.4,28.5
702,劳魂,2022-02-10 9:00,18.3,26.4,28.4,28.5,,2022-02-10 6:00,18.4,26.4,28.4,28.5
702,劳魂,2022-02-10 10:00,18,26.4,28.4,28.5,,2022-02-10 7:00,18.4,26.4,28.4,28.5
702,劳魂,2022-02-10 11:00,18.3,26.4,28.4,28.5,,2022-02-10 8:00,18.4,26.4,28.4,28.5
702,劳魂,2022-02-10 12:00,18.8,26.4,28.4,28.5,,2022-02-10 9:00,18.3,26.4,28.4,28.5
702,劳魂,2022-02-10 13:00,18.9,26.4,28.4,28.5,,2022-02-10 10:00,18,26.4,28.4,28.5
702,劳魂,2022-02-10 14:00,19,26.4,28.4,28.5,,2022-02-10 11:00,18.3,26.4,28.4,28.5
702,劳魂,2022-02-10 15:00,19.3,26.5,28.4,28.5,,2022-02-10 12:00,18.8,26.4,28.4,28.5
702,劳魂,2022-02-10 16:00,19.4,26.5,28.4,28.5,,2022-02-10 13:00,18.9,26.4,28.4,28.5
702,劳魂,2022-02-10 17:00,19.5,26.5,28.4,28.5,,2022-02-10 14:00,19,26.4,28.4,28.5
702,劳魂,2022-02-10 18:00,19.8,26.5,28.4,28.5,,2022-02-10 15:00,19.3,26.5,28.4,28.5
702,劳魂,2022-02-10 19:00,19.9,26.6,28.4,28.5,,2022-02-10 16:00,19.4,26.5,28.4,28.5
702,劳魂,2022-02-10 20:00,20,26.6,28.4,28.5,,2022-02-10 17:00,19.5,26.5,28.4,28.5
702,劳魂,2022-02-10 21:00,20,26.6,28.4,28.5,,2022-02-10 18:00,19.8,26.5,28.4,28.5
702,劳魂,2022-02-10 22:00,20,26.6,28.4,28.5,,2022-02-10 19:00,19.9,26.6,28.4,28.5
702,劳魂,2022-02-10 23:00,20,26.6,28.4,28.5,,2022-02-10 20:00,20,26.6,28.4,28.5
702,劳魂,2022-02-11 1:00,19.9,26.8,28.4,28.5,,2022-02-10 21:00,20,26.6,28.4,28.5
702,劳魂,2022-02-11 2:00,19.8,26.8,28.4,28.5,,2022-02-10 22:00,20,26.6,28.4,28.5
702,劳魂,2022-02-11 3:00,19.6,26.8,28.4,28.5,,2022-02-10 23:00,20,26.6,28.4,28.5
702,劳魂,2022-02-11 4:00,19.4,26.8,28.4,28.5,,2022-02-11 1:00,19.9,26.8,28.4,28.5
702,劳魂,2022-02-11 5:00,19.1,26.8,28.4,28.5,,2022-02-11 2:00,19.8,26.8,28.4,28.5
702,劳魂,2022-02-11 6:00,18.9,26.8,28.4,28.5,,2022-02-11 3:00,19.6,26.8,28.4,28.5
702,劳魂,2022-02-11 7:00,18.6,26.8,28.4,28.5,,2022-02-11 4:00,19.4,26.8,28.4,28.5
702,劳魂,2022-02-11 8:00,18.3,26.8,28.4,28.5,,2022-02-11 5:00,19.1,26.8,28.4,28.5
702,劳魂,2022-02-11 9:00,18.1,26.8,28.4,28.5,,2022-02-11 6:00,18.9,26.8,28.4,28.5
702,劳魂,2022-02-11 10:00,18,26.8,28.4,28.5,,2022-02-11 7:00,18.6,26.8,28.4,28.5
702,劳魂,2022-02-11 11:00,18,26.8,28.4,28.5,,2022-02-11 8:00,18.3,26.8,28.4,28.5
702,劳魂,2022-02-11 12:00,19.1,26.8,28.4,28.5,,2022-02-11 9:00,18.1,26.8,28.4,28.5
702,劳魂,2022-02-11 13:00,20,26.8,28.4,28.5,,2022-02-11 10:00,18,26.8,28.4,28.5
702,劳魂,2022-02-11 14:00,20.3,26.8,28.4,28.5,,2022-02-11 11:00,18,26.8,28.4,28.5
702,劳魂,2022-02-11 15:00,20.4,26.8,28.4,28.5,,2022-02-11 12:00,19.1,26.8,28.4,28.5
702,劳魂,2022-02-11 16:00,20.4,26.8,28.4,28.5,,2022-02-11 13:00,20,26.8,28.4,28.5
702,劳魂,2022-02-11 17:00,20.4,26.8,28.4,28.5,,2022-02-11 14:00,20.3,26.8,28.4,28.5
702,劳魂,2022-02-11 18:00,20.5,26.9,28.4,28.5,,2022-02-11 15:00,20.4,26.8,28.4,28.5
702,劳魂,2022-02-11 19:00,20.6,26.9,28.4,28.5,,2022-02-11 16:00,20.4,26.8,28.4,28.5
702,劳魂,2022-02-11 20:00,20.8,26.9,28.4,28.5,,2022-02-11 17:00,20.4,26.8,28.4,28.5
702,劳魂,2022-02-11 21:00,20.8,26.9,28.4,28.5,,2022-02-11 18:00,20.5,26.9,28.4,28.5
702,劳魂,2022-02-11 22:00,20.8,26.9,28.4,28.5,,2022-02-11 19:00,20.6,26.9,28.4,28.5
702,劳魂,2022-02-11 23:00,20.8,26.9,28.4,28.5,,2022-02-11 20:00,20.8,26.9,28.4,28.5
702,劳魂,2022-02-12 0:00,20.6,26.9,28.4,28.5,,2022-02-11 21:00,20.8,26.9,28.4,28.5
702,劳魂,2022-02-12 1:00,20.6,26.9,28.4,28.5,,2022-02-11 22:00,20.8,26.9,28.4,28.5
702,劳魂,2022-02-12 2:00,20.5,26.9,28.4,28.5,,2022-02-11 23:00,20.8,26.9,28.4,28.5
702,劳魂,2022-02-12 3:00,20.5,27,28.4,28.5,,2022-02-12 0:00,20.6,26.9,28.4,28.5
